E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.712352e+04	2.476372e-14	6.210438e-19	4.181410e-19	2.825612e-14
9.716244e+04	2.464863e-14	6.371738e-19	4.309884e-19	2.820177e-14
9.725742e+04	2.471766e-14	6.709821e-19	4.587989e-19	2.816468e-14
9.735461e+04	2.469689e-14	6.986047e-19	4.827152e-19	2.810014e-14
9.745407e+04	2.467306e-14	7.256627e-19	5.065161e-19	2.803648e-14
9.755584e+04	2.464610e-14	7.609704e-19	5.363921e-19	2.797281e-14
9.765998e+04	2.461644e-14	8.113841e-19	5.773783e-19	2.790385e-14
9.776655e+04	2.466764e-14	8.846888e-19	6.353496e-19	2.786494e-14
9.787560e+04	2.463253e-14	9.969991e-19	7.224028e-19	2.778063e-14
9.798719e+04	2.459564e-14	1.177565e-18	8.606195e-19	2.768892e-14
9.810138e+04	2.455718e-14	1.455275e-18	1.072499e-18	2.760019e-14
9.821823e+04	2.451660e-14	1.859073e-18	1.381218e-18	2.751819e-14
9.833780e+04	2.454995e-14	2.366512e-18	1.772071e-18	2.747793e-14
9.846016e+04	2.457969e-14	2.981034e-18	2.249277e-18	2.743633e-14
9.858537e+04	2.452999e-14	3.932276e-18	2.988989e-18	2.734796e-14
9.871349e+04	2.447707e-14	5.097113e-18	3.902233e-18	2.725350e-14
9.884460e+04	2.449662e-14	6.523434e-18	5.029002e-18	2.720596e-14
9.897876e+04	2.444040e-14	8.273591e-18	6.421365e-18	2.710800e-14
9.911605e+04	2.445410e-14	1.026483e-17	8.019129e-18	2.705585e-14
9.925653e+04	2.439276e-14	1.258169e-17	9.891773e-18	2.694387e-14
9.940029e+04	2.439893e-14	1.531286e-17	1.211355e-17	2.688650e-14
9.954739e+04	2.440230e-14	1.837949e-17	1.462688e-17	2.683022e-14
